Q62,immigration_a,immigration_b,abortion_a,abortion_b,vote_a,vote_b,tax_a,tax_b,torture_a,torture_b,affirmaction_a,affirmaction_b,military_a,military_b,covidgov_a,covidgov_b,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q37_9,Q37_10,Q37_11,Q37_12,Q37_13,Q37_14,Q37_15,Q37_16,Q37_17,Q37_18,Q37_19,Q37_20,Q8,Q10,Q12,Q39,Q40,Q14,Q16,Q18,Q20,Q62.1,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q58,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,meanD,meanA,meanD_c,meanA_c,immigration_a_c,abortion_a_c,vote_a_c,tax_a_c,torture_a_c,affirmaction_a_c,military_a_c,covidgov_a_c,PO_c
1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,5,8,3,3,2,3,8,3,7,5,5,7,7,9,2,3,3,3,9,1,4,1,4,4,4,5,2,2,32,5,7,4,4,4,4,,5eb35cac-1b5a-05e2-3b12-f3b7afff3a6a,32,2,14,1,1,6,10,3,36874,4.8,1.375,0.381368431772092,-1.28553252172156,-0.6482269503546099,-0.039716312056737646,-0.7675548797736917,-1.2294617563739378,-1.4636355524079319,-1.8198960396039605,-1.9108910891089108,-2.403682719546742,0.015580736543909346
1,2,1,4,1,1,1,2,1,5,2,1,1,1,3,4,1,1,1,1,1,1,5,5,1,9,5,1,2,1,1,1,1,8,1,5,1,5,4,4,4,4,3,2,2,56,5,7,7,7,7,2,Nothing,5eb35c0f-c02b-3fb6-f33d-ba79ce286e7a,56,2,2,1,1,2,9,2,44102,2.6,2.5,-1.8186315682279077,-0.16053252172156007,-0.6482269503546099,0.9602836879432624,-0.7675548797736917,-0.22946175637393784,2.536364447592068,-1.8198960396039605,-1.9108910891089108,0.5963172804532579,0.015580736543909346
1,2,5,2,4,1,4,2,1,2.3333,2,1,4,2,1,3,1,5,3,1,1,1,6,3,4,1,4,9,6,5,1,1,3,2,1,6,1,4,5,2,2,2,5,2,2,24,5,5,5,6,7,4,"Easy to understand what is asked, and interesting questions",5eb35d42-b3ea-7f2e-3a88-76642d3fcc58,24,2,1,1,1,6,10,2,43402,3.2,1.9166625,-1.2186315682279076,-0.7438700217215601,-0.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,-1.8198960396039605,-0.9108910891089108,-0.40368271954674206,-1.9844192634560907
1,3,1,5,1,1,1,1,1,2.3333,1,2.3333,1,3,1,3,1,1,1,4,4,2,4,5,4,9,3,4,3,5,4,3,3,4,1,5,1,3,1,4,4,4,5,5,2,19,5,4,7,7,7,2,,5eb35e3d-ed32-2e02-aaba-aec30482ff49,19,2,13,1,1,4,4,1,11720,3.5,2.583325,-0.9186315682279078,-0.0772075217215602,0.35177304964539013,1.9602836879432624,-0.7675548797736917,-1.2294617563739378,-0.13033555240793193,-0.4865960396039606,0.08910891089108919,-0.40368271954674206,0.015580736543909346
1,2,3,2,2,2.3333,2,1,2,3.6667,3,2.3333,3,2,2,4,4,6,4,6,4,3,6,4,7,7,5,5,6,3,7,6,5,5,3,8,5,1,5,4,4,4,6,3,1,27,3,3,7,5,4,3,Hope itâ€™s good ,5eb36024-5873-c209-3926-ec8881ebb437,27,1,5,16,1,6,4,1,2919,5.25,2.4166625,0.8313684317720922,-0.24387002172155992,-0.6482269503546099,-1.0397163120567376,0.5657451202263082,-1.2294617563739378,1.2030644475920682,-0.4865960396039606,-0.9108910891089108,0.5963172804532579,0.015580736543909346
1,2,3,2,3,1,3,1,2,3.6667,1,2.3333,1,2,2,3,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,2,4,4,4,4,3,2,50,5,4,7,7,7,1,,5eb35e80-9b7e-44c5-5f2c-031f116685e3,50,2,2,1,1,2,5,1,14760,4.9,2.125,0.48136843177209254,-0.5355325217215601,-0.6482269503546099,-1.0397163120567376,-0.7675548797736917,-1.2294617563739378,1.2030644475920682,-0.4865960396039606,-0.9108910891089108,-0.40368271954674206,0.015580736543909346
1,2,3,3,3,2.3333,3,3,3,2.3333,3,1,4,3,3,3,3,5,5,5,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,4,4,4,6,1,2,29,5,7,7,7,7,7,,5eb35dfa-31ae-0f7d-1626-7dd36e45b9d7,29,2,19,2,1,6,1,3,70363,5,2.458325,0.5813684317720922,-0.2022075217215602,-0.6482269503546099,-0.039716312056737646,0.5657451202263082,0.7705382436260622,-0.13033555240793193,-1.8198960396039605,0.08910891089108919,-0.40368271954674206,0.015580736543909346
1,1,2,5,1,1,5,2,1,2.3333,1,1,4,4,1,4,3,7,9,7,2,1,8,1,8,3,8,2,9,5,3,1,7,1,1,9,1,4,5,4,5,2,5,3,2,47,5,7,7,7,7,4,,5eb35f46-f92d-0234-2014-8081b518858b,47,2,13,1,1,4,5,3,32259,4.65,2.5416625,0.23136843177209254,-0.11887002172155992,-1.6482269503546099,1.9602836879432624,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,-1.8198960396039605,1.0891089108910892,0.5963172804532579,0.015580736543909346
1,3,1,5,2,2.3333,1,2,2,2.3333,1,2.3333,2,2,1,3,1,5,1,1,1,1,5,1,4,1,4,2,5,3,2,1,3,2,2,7,1,1,4,4,5,3,6,1,2,58,5,4,5,5,7,4,None,5eb35f1e-e4f6-6631-b09b-f0757c249d30,58,2,20,1,1,6,2,3,33414,2.6,2.7499875,-1.8186315682279077,0.08945497827843996,0.35177304964539013,1.9602836879432624,0.5657451202263082,-0.22946175637393784,-0.13033555240793193,-0.4865960396039606,-0.9108910891089108,-0.40368271954674206,0.015580736543909346
1,2,5,3,2,1,3,3,1,2.3333,3,1,5,3,1,3,3,6,5,5,5,4,6,2,6,5,7,4,7,6,6,4,5,5,2,6,1,4,4,3,3,3,5,3,2,63,5,4,7,7,7,3,Good questions,5eb35f4d-8dbb-0f7b-78e1-42408afbd83e,63,2,1,1,1,5,5,4,90024,4.85,2.2916625,0.43136843177209183,-0.3688700217215599,-0.6482269503546099,-0.039716312056737646,-0.7675548797736917,0.7705382436260622,-0.13033555240793193,-1.8198960396039605,0.08910891089108919,-0.40368271954674206,-0.9844192634560907
1,4,3,1,5,1,3,1,4,1,5,3.6667,4,3,3,4,5,5,5,5,5,4,5,3,5,4,5,3,6,4,3,3,1,2,2,5,2,4,3,4,4,4,4,1,2,65,3,4,6,6,5,5,none,5eb35e72-b9b7-6036-1e09-b5547c2df7af,65,2,1,2,1,2,2,3,28208,3.85,2.3333375,-0.5686315682279077,-0.32719502172156023,1.3517730496453901,-2.0397163120567376,-0.7675548797736917,-1.2294617563739378,-1.4636355524079319,0.8468039603960396,0.08910891089108919,0.5963172804532579,0.015580736543909346
1,1,2,2,4,1,5,1,2,2.3333,1,1,3,3,1,3,1,5,1,5,2,1,6,1,6,3,3,3,7,3,3,7,5,7,4,9,5,1,3,1,1,1,6,2,1,30,5,7,7,7,5,4,Nope,5eb35fda-6551-e495-2d0d-a82ef72f3488,30,1,19,1,1,6,10,3,27410,4.3,1.7916625,-0.11863156822790799,-0.8688700217215601,-1.6482269503546099,-1.0397163120567376,-0.7675548797736917,-1.2294617563739378,-0.13033555240793193,-1.8198960396039605,0.08910891089108919,-0.40368271954674206,-2.9844192634560907
1,3,1,5,1,2.3333,1,3,1,1,1,3.6667,1,3,1,2,1,1,9,1,3,1,1,3,NA,1,1,4,1,8,1,1,2,1,3,3,1,4,1,4,4,3,6,1,2,58,5,4,7,7,7,1,,5eb35e8f-2f58-4a8f-9b4e-1a832d2f389c,58,2,18,1,1,6,1,1,14618,2.4210526315789473,2.875,-1.9975789366489605,0.21446747827843993,0.35177304964539013,1.9602836879432624,0.5657451202263082,0.7705382436260622,-1.4636355524079319,0.8468039603960396,0.08910891089108919,-1.403682719546742,0.015580736543909346
1,1,5,3,3,1,5,3,5,3.6667,3,5,5,1,5,3,5,9,5,5,5,1,9,5,9,9,1,1,9,5,9,5,1,9,9,9,1,1,7,1,1,1,7,2,1,38,5,4,7,7,7,1,enjoyable,5eb35fa5-0d86-bfca-2f90-a8dbbd6fd8c8,38,1,20,1,1,7,10,1,10011,5.8,2.5833375,1.381368431772092,-0.07719502172156023,-1.6482269503546099,-0.039716312056737646,-0.7675548797736917,0.7705382436260622,1.2030644475920682,2.1801039603960395,-1.9108910891089108,-0.40368271954674206,-2.9844192634560907
1,2,4,3,4,1,4,3,4,5,4,1,2,2,5,2,1,4,5,9,3,4,7,3,7,7,5,2,7,3,5,7,6,4,2,1,7,4,4,4,4,4,5,1,1,26,2,3,7,7,7,1,No,5eb3604c-17ce-956c-ab19-5f605c3fa2a7,26,1,6,4,1,4,2,1,10467,4.9,2.375,0.48136843177209254,-0.2855325217215601,-0.6482269503546099,-0.039716312056737646,-0.7675548797736917,0.7705382436260622,2.536364447592068,-1.8198960396039605,-0.9108910891089108,-1.403682719546742,0.015580736543909346
1,4,3,4,2,2.3333,1,2,1,1,2,3.6667,2,4,2,5,4,5,3,5,4,4,6,2,5,4,6,4,5,5,4,3,4,3,3,6,2,5,5,6,6,6,6,1,1,72,5,7,5,6,2,4,,5eb35f0d-1aca-6350-d161-b948ec323bce,72,1,10,1,1,6,1,4,91361,4.15,3.25,-0.26863156822790746,0.5894674782784399,1.3517730496453901,0.9602836879432624,0.5657451202263082,-0.22946175637393784,-1.4636355524079319,0.8468039603960396,1.0891089108910892,1.596317280453258,2.0155807365439093
1,4,2,3,3,2.3333,2,2,1,1,1,2.3333,2,3,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,6,3,2,24,5,4,7,7,7,7,NA ,5eb35e91-0af9-9035-8a3e-1fe07a546785,24,2,10,1,1,6,3,3,77642,5,2.833325,0.5813684317720922,0.1727924782784398,1.3517730496453901,-0.039716312056737646,0.5657451202263082,-0.22946175637393784,-1.4636355524079319,-0.4865960396039606,0.08910891089108919,1.596317280453258,0.015580736543909346
1,4,3,3,2,2.3333,2,1,5,2.3333,3,1,3,3,2,5,5,7,4,6,1,2,6,2,6,5,4,4,7,4,7,8,2,7,4,2,6,2,4,4,4,4,6,1,1,39,2,1,7,7,7,7,,5eb3606e-dde5-1fc7-4ec3-312d8f9a43cd,39,1,5,16,15,6,2,3,79904,4.7,2.708325,0.28136843177209236,0.0477924782784398,1.3517730496453901,-0.039716312056737646,0.5657451202263082,-1.2294617563739378,-0.13033555240793193,-1.8198960396039605,0.08910891089108919,1.596317280453258,0.015580736543909346
1,2,4,3,3,5,4,3,3,3.6667,3,3.6667,2,3,3,2,2,7,5,7,7,7,5,9,5,6,7,4,2,3,9,3,1,3,9,5,8,1,5,5,6,4,6,2,1,29,4,3,3,3,3,3,shorter,5eb360cb-d1c8-be8b-6c37-0a2264a4b490,29,1,8,15,2,6,10,1,10465,5.6,3.166675,1.1813684317720918,0.50614247827844006,-0.6482269503546099,-0.039716312056737646,3.2324451202263083,0.7705382436260622,1.2030644475920682,0.8468039603960396,0.08910891089108919,-1.403682719546742,1.0155807365439093
1,5,4,3,1,2.3333,1,2,1,1,4,3.6667,1,5,4,5,4,1,1,1,7,1,5,1,3,1,1,1,3,5,1,1,4,1,1,5,3,1,7,4,5,3,6,2,1,35,5,5,6,7,5,2,,5eb35f9a-4987-c5e0-aa17-f878743c880e,35,1,21,1,1,6,9,2,46168,2.35,3.375,-2.0686315682279077,0.7144674782784399,2.35177304964539,-0.039716312056737646,0.5657451202263082,-0.22946175637393784,-1.4636355524079319,0.8468039603960396,2.089108910891089,1.596317280453258,0.015580736543909346
1,4,4,3,3,1,3,2,1,2.3333,3,3.6667,2,3,3,3,3,5,2,2,4,4,1,3,3,1,6,3,2,4,2,1,4,1,4,5,3,1,5,5,4,4,6,1,2,66,5,6,6,6,5,4,,5eb35ffa-4101-c80d-cbd6-cc24b8101b69,66,2,12,1,1,7,2,4,59901,3,2.75,-1.4186315682279078,0.08946747827843993,1.3517730496453901,-0.039716312056737646,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,0.8468039603960396,0.08910891089108919,-0.40368271954674206,1.0155807365439093
1,3,1,5,3,3.6667,1,2,1,1,4,3.6667,1,5,3,5,5,5,3,4,7,5,5,4,6,5,8,5,7,4,6,1,5,3,5,8,1,1,7,4,5,6,6,3,2,56,5,5,6,7,7,4,no,5eb35f53-15a7-df4c-77a4-2d6fed5c8e80,56,2,19,1,1,6,3,2,53081,4.85,3.541675,0.43136843177209183,0.88114247827844006,0.35177304964539013,1.9602836879432624,1.8991451202263083,-0.22946175637393784,-1.4636355524079319,0.8468039603960396,2.089108910891089,1.596317280453258,0.015580736543909346
1,4,3,3,4,2.3333,4,2,1,2.3333,2,2.3333,3,3,3,5,5,5,2,1,4,2,5,5,5,1,4,1,3,2,4,3,2,1,5,3,1,3,4,5,6,4,6,1,1,23,5,4,4,5,5,4,,5eb36043-da26-0029-efbc-890885e24de1,28,1,2,3,2,2,1,4,85257,2.95,2.9999875,-1.4686315682279076,0.33945497827843996,1.3517730496453901,-0.039716312056737646,0.5657451202263082,-0.22946175637393784,-0.13033555240793193,-0.4865960396039606,0.08910891089108919,1.596317280453258,1.0155807365439093
1,1,5,1,5,1,5,3,4,5,3,3.6667,3,3,3,3,3,7,5,5,7,5,8,5,8,5,5,7,8,6,7,5,6,8,5,5,5,4,7,3,4,3,6,2,2,68,5,4,4,5,4,4,,5eb35eb1-18c4-1da7-d54d-20a7d18a8e10,68,2,13,1,1,6,10,4,98620,6.1,2.5833375,1.6813684317720918,-0.07719502172156023,-1.6482269503546099,-2.0397163120567376,-0.7675548797736917,0.7705382436260622,2.536364447592068,0.8468039603960396,0.08910891089108919,-0.40368271954674206,-0.9844192634560907
1,1,4,3,4,1,2,3,5,5,4,3.6667,4,2,2,3,5,8,2,7,1,3,8,2,8,7,3,3,7,2,8,8,2,7,2,3,8,1,6,7,6,6,7,2,1,43,5,2,3,7,6,2,,5eb35fcc-44f1-8632-7af1-e36f5724d2b0,43,1,22,1,1,7,10,3,40204,4.95,2.7083375,0.5313684317720924,0.04780497827843977,-1.6482269503546099,-0.039716312056737646,-0.7675548797736917,0.7705382436260622,2.536364447592068,0.8468039603960396,-0.9108910891089108,-0.40368271954674206,3.0155807365439093
1,1,5,5,5,1,5,1,5,5,5,1,5,1,5,1,5,6,3,9,1,2,9,1,9,7,1,1,8,4,9,9,3,8,1,3,7,1,7,7,7,7,7,1,1,40,5,7,7,6,7,6,very likely,5eb36044-2500-eef3-59af-f3c32e6fdb68,40,1,22,1,1,7,1,3,20175,5.05,2,0.631368431772092,-0.6605325217215601,-1.6482269503546099,1.9602836879432624,-0.7675548797736917,-1.2294617563739378,2.536364447592068,-1.8198960396039605,-1.9108910891089108,-2.403682719546742,3.0155807365439093
1,1,5,2,4,1,5,2,2,2.3333,2,1,4,2,3,3,4,1,1,5,4,2,4,1,6,2,4,5,3,3,2,1,2,1,1,7,1,1,1,4,4,4,4,3,1,44,5,6,6,7,4,4,no,5eb35fe9-f285-beeb-9b76-d9df4eee8f8e,44,1,11,1,1,2,5,3,25520,2.8,1.7916625,-1.618631568227908,-0.8688700217215601,-1.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,-1.8198960396039605,-0.9108910891089108,-0.40368271954674206,0.015580736543909346
1,5,5,5,5,2.3333,4,2,3,1,5,5,4,3,3,5,5,5,5,5,5,3,5,4,5,5,5,4,7,5,7,5,5,5,5,3,5,1,5,7,7,7,7,1,2,61,5,4,7,7,7,4,No,5eb35f59-d9be-6dfd-d0be-b4657f3924e1,61,2,20,1,1,8,1,4,91203,4.9,3.5416625,0.48136843177209254,0.8811299782784401,2.35177304964539,1.9602836879432624,0.5657451202263082,-0.22946175637393784,-1.4636355524079319,2.1801039603960395,0.08910891089108919,1.596317280453258,3.0155807365439093
1,1,3,3,4,1,5,2,5,5,1,2.3333,1,5,5,2,2,7,2,4,6,3,7,3,2,2,3,2,7,7,2,4,4,7,1,7,6,5,3,4,4,4,4,3,1,30,5,3,6,5,6,4,No comments. ,5eb3605e-5f49-a04b-2824-78326100ef53,30,1,8,1,1,2,4,2,68745,4.3,2.6666625,-0.11863156822790799,0.006129978278440085,-1.6482269503546099,-0.039716312056737646,-0.7675548797736917,-0.22946175637393784,2.536364447592068,-0.4865960396039606,2.089108910891089,-1.403682719546742,0.015580736543909346
1,3,5,NA,5,5,5,3,1,2.3333,5,3.6667,5,2,5,3,5,NA,9,NA,NA,NA,1,9,1,1,9,5,1,9,NA,1,9,4,9,9,NA,1,3,4,4,4,7,1,1,31,5,7,7,3,5,7,,5eb35f6b-ac31-59cb-393d-29d5c774c473,24,1,1,16,1,7,3,2,60013,5.5,3.142857142857143,1.0813684317720922,0.4823246211355827,0.35177304964539013,NA,3.2324451202263083,0.7705382436260622,-0.13033555240793193,0.8468039603960396,-0.9108910891089108,-0.40368271954674206,0.015580736543909346
1,3,1,3,1,1,2,1,1,2.3333,1,5,1,2,1,3,1,9,1,9,2,1,5,1,4,6,5,6,7,4,3,5,5,7,2,9,2,4,1,3,4,3,5,3,2,47,5,7,4,7,7,1,,5eb35ede-df6e-acc3-1353-305167b85749,47,2,1,1,1,6,2,3,76115,4.65,2.5416625,0.23136843177209254,-0.11887002172155992,0.35177304964539013,-0.039716312056737646,-0.7675548797736917,-1.2294617563739378,-0.13033555240793193,2.1801039603960395,-0.9108910891089108,-0.40368271954674206,-0.9844192634560907
1,4,3,4,4,1,2,4,4,2.3333,2,2.3333,3,4,3,4,3,2,5,3,3,3,2,3,2,5,1,4,4,3,2,5,3,6,2,6,2,4,3,5,6,6,5,1,2,21,5,5,4,5,7,4,no,5eb35d92-b20a-f808-1f4b-e29a5435d9b6,21,2,1,1,1,4,2,3,30512,3.3,3.208325,-1.118631568227908,0.5477924782784398,1.3517730496453901,0.9602836879432624,-0.7675548797736917,1.7705382436260622,-0.13033555240793193,-0.4865960396039606,1.0891089108910892,0.5963172804532579,1.0155807365439093
1,3,3,2,3,1,4,2,2,3.6667,4,2.3333,3,1,2,4,4,9,3,8,4,3,9,3,7,7,2,4,9,1,8,9,4,8,9,3,1,1,7,4,4,4,5,2,2,26,5,4,7,7,7,1,nothing really,5eb3590d-123a-e469-b305-261122730be8,27,2,18,1,1,6,9,3,78239,5.55,2.375,1.131368431772092,-0.2855325217215601,0.35177304964539013,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,1.2030644475920682,-0.4865960396039606,-1.9108910891089108,0.5963172804532579,0.015580736543909346
1,2,2,2,3,1,1,2,3,2.3333,3,3.6667,3,1,2,3,3,7,5,9,7,5,4,3,5,2,8,5,5,3,2,1,2,4,5,5,1,4,7,1,2,1,5,2,2,52,5,7,4,7,4,7,,5eb35f80-bd6e-9fcc-5d34-30a466250205,52,2,6,1,1,5,10,4,85658,4.4,2.125,-0.018631568227907458,-0.5355325217215601,-0.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,0.8468039603960396,-1.9108910891089108,-0.40368271954674206,-2.9844192634560907
1,2,2,4,3,2.3333,1,4,1,2.3333,2,3.6667,2,2,1,4,3,5,3,7,2,4,3,8,5,6,4,5,3,7,7,3,5,4,6,2,3,2,5,3,3,6,6,3,1,40,4,5,5,6,4,5,No,5eb3611c-1bf8-8111-ee16-ffa0d21736f0,20,1,-3105,15,2,4,7,3,33618,4.6,3.0416625,0.18136843177209183,0.3811299782784401,-0.6482269503546099,0.9602836879432624,0.5657451202263082,1.7705382436260622,-0.13033555240793193,0.8468039603960396,-0.9108910891089108,0.5963172804532579,-0.9844192634560907
1,3,2,4,1,2.3333,2,3,3,2.3333,3,3.6667,2,3,3,5,4,4,3,5,4,3,5,3,5,3,4,3,4,4,3,4,4,2,4,4,3,4,6,4,4,4,5,3,1,71,5,2,6,6,6,5,no comments,5eb35f56-8178-9594-5e97-e6ce9e95c9d4,71,1,11,1,1,4,4,4,89052,3.7,3.2916625,-0.7186315682279076,0.6311299782784401,0.35177304964539013,0.9602836879432624,0.5657451202263082,0.7705382436260622,-0.13033555240793193,0.8468039603960396,0.08910891089108919,1.596317280453258,0.015580736543909346
1,1,1,3,1,3.6667,1,1,3,3.6667,1,3.6667,1,2,1,5,1,8,5,4,5,4,5,5,5,5,9,7,8,6,5,5,5,4,6,9,1,1,6,6,5,5,5,3,1,42,4,4,7,NA,7,1,It was good survey,5eb35ee8-a6ad-30d1-694f-74cf1cbfbd03,42,1,9,14,14,4,3,1,11102,5.55,2.8750125,1.131368431772092,0.2144799782784399,-1.6482269503546099,-0.039716312056737646,1.8991451202263083,-1.2294617563739378,1.2030644475920682,0.8468039603960396,-0.9108910891089108,1.596317280453258,2.0155807365439093
1,4,1,5,1,1,1,2,1,2.3333,1,5,1,3,1,5,1,5,5,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,7,5,5,4,6,4,4,3,5,1,2,67,"4,5",4,7,7,7,1,None,5eb35d96-65b6-a597-7e6e-8a6568be5be3,67,2,2,1,2,4,1,4,91710,5.25,3.4166625,0.8313684317720922,0.7561299782784401,1.3517730496453901,1.9602836879432624,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,2.1801039603960395,0.08910891089108919,1.596317280453258,0.015580736543909346
1,4,1,3,1,3.6667,1,2,1,2.3333,1,3.6667,1,4,2,4,2,2,2,2,5,2,5,2,3,1,4,5,2,4,2,3,2,1,2,3,2,1,5,5,5,3,6,3,2,68,5,7,4,6,6,3,FYI the send is a bit late for you ,5eb3600c-d6a5-e2f4-be4c-71f836c79c5d,47,1,2,1,1,7,3,4,80747,2.7,3.3333375,-1.7186315682279076,0.6728049782784398,1.3517730496453901,-0.039716312056737646,1.8991451202263083,-0.22946175637393784,-0.13033555240793193,0.8468039603960396,1.0891089108910892,0.5963172804532579,1.0155807365439093
1,1,1,2,1,1,4,3,2,2.3333,1,1,1,1,3,5,3,5,3,5,2,3,5,3,7,9,3,3,5,3,3,5,3,3,2,5,2,5,7,4,4,4,5,1,2,64,"4,5",5,7,7,7,1,No,5eb35d7c-e0dd-c38a-89b2-5ca6bf4f372b,64,2,6,1,2,4,1,4,87105,3.95,2.0416625,-0.46863156822790764,-0.6188700217215599,-1.6482269503546099,-1.0397163120567376,-0.7675548797736917,0.7705382436260622,-0.13033555240793193,-1.8198960396039605,-1.9108910891089108,1.596317280453258,0.015580736543909346
1,3,2,3,3,2.3333,3,2,4,2.3333,2,2.3333,3,3,4,3,3,8,2,9,1,1,8,1,8,9,2,1,8,3,9,7,2,8,1,2,7,1,4,4,3,3,7,2,1,40,5,2,7,7,7,1,I like it ,5eb360d0-c9d0-3a68-5f84-59ee0efb3233,40,1,23,1,1,7,9,3,78640,4.85,2.6249875,0.43136843177209183,-0.035545021721560044,0.35177304964539013,-0.039716312056737646,0.5657451202263082,-0.22946175637393784,-0.13033555240793193,-0.4865960396039606,0.08910891089108919,-0.40368271954674206,0.015580736543909346
1,2,2,2,2,1,2,2,1,3.6667,3,2.3333,2,2,3,4,3,5,5,8,3,5,7,3,3,6,2,9,4,6,5,1,5,5,5,9,4,1,2,4,4,4,4,3,1,47,2,4,7,7,5,2,No comments,5eb35f27-6830-974b-aa6a-d1ed9203c92a,46,1,-3105,10,1,2,4,3,21075,5,2.375,0.5813684317720922,-0.2855325217215601,-0.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,1.2030644475920682,-0.4865960396039606,-0.9108910891089108,0.5963172804532579,0.015580736543909346
1,1,5,1,4,1,5,4,5,5,5,1,5,4,4,3,4,5,8,3,5,6,5,6,4,1,7,6,9,7,3,3,7,4,7,7,3,1,7,1,1,4,7,2,1,25,2,5,4,4,6,5,It was cool,5eb36018-c82d-a725-b08d-9e74f9d2f8f1,28,1,1,4,1,2,10,1,11356,5.3,2.5,0.881368431772092,-0.16053252172156007,-1.6482269503546099,-2.0397163120567376,-0.7675548797736917,1.7705382436260622,2.536364447592068,-1.8198960396039605,1.0891089108910892,-0.40368271954674206,-2.9844192634560907
1,3,3,1,4,1,3,3,3,5,5,3.6667,3,1,3,3,1,2,2,6,5,3,5,3,6,4,3,5,5,5,8,7,4,8,2,4,4,1,6,1,1,1,6,2,1,34,5,7,6,NA,NA,7,Fun and exciting,5eb3609a-5fce-4fea-2c0c-9cb61eedc4af,27,1,20,1,1,6,10,2,44632,4.55,2.5833375,0.131368431772092,-0.07719502172156023,0.35177304964539013,-2.0397163120567376,-0.7675548797736917,0.7705382436260622,2.536364447592068,0.8468039603960396,-1.9108910891089108,-0.40368271954674206,-2.9844192634560907
1,3,2,3,2,2.3333,2,3,2,2.3333,1,2.3333,2,3,1,4,4,4,5,4,4,6,4,5,5,4,5,5,5,4,6,6,7,2,6,7,5,1,4,4,4,4,6,1,1,50,5,6,6,6,5,6,,5eb36044-1b0e-874d-57ab-c710cd479fa2,50,1,11,1,1,6,1,2,49277,4.95,2.8749875,0.5313684317720924,0.21445497827843996,0.35177304964539013,-0.039716312056737646,0.5657451202263082,0.7705382436260622,-0.13033555240793193,-0.4865960396039606,0.08910891089108919,0.5963172804532579,0.015580736543909346
1,3,3,1,1,2.3333,3,3,3,3.6667,3,3.6667,3,1,3,5,4,5,7,3,8,7,5,7,5,5,5,5,1,5,3,3,5,5,6,6,5,4,4,4,4,4,5,2,1,20,5,2,7,7,7,1,No,5eb360a8-e38c-9271-9caa-9a6a046a3721,20,1,1,1,1,2,10,4,98392,5.05,2.8333375,0.631368431772092,0.17280497827843977,0.35177304964539013,-2.0397163120567376,0.5657451202263082,0.7705382436260622,1.2030644475920682,0.8468039603960396,-1.9108910891089108,1.596317280453258,0.015580736543909346
1,4,3,5,5,5,3,1,2,2.3333,2,3.6667,2,3,4,4,5,7,2,9,2,8,4,2,7,5,4,8,9,2,6,4,4,8,2,8,5,2,6,5,5,5,6,1,2,46,3,5,5,5,5,5,None,5eb35c17-050f-91b0-cb18-b7ac3ab34cb1,46,2,19,2,1,6,1,3,23661,5.3,3.5,0.881368431772092,0.8394674782784399,1.3517730496453901,1.9602836879432624,3.2324451202263083,-1.2294617563739378,-0.13033555240793193,0.8468039603960396,0.08910891089108919,0.5963172804532579,1.0155807365439093
1,5,5,2,4,2.3333,3,1,3,1,3,1,4,5,3,2,3,5,1,1,3,1,7,2,8,3,3,5,7,2,1,1,1,2,1,5,1,1,5,4,5,3,6,4,1,29,5,5,5,5,6,5,Nothing specific.,5eb3609e-50a3-f5ce-1dda-784b7372f0ff,29,1,15,1,1,6,8,1,18018,3,2.4166625,-1.4186315682279078,-0.24387002172155992,2.35177304964539,-1.0397163120567376,0.5657451202263082,-1.2294617563739378,-1.4636355524079319,-1.8198960396039605,2.089108910891089,-1.403682719546742,0.015580736543909346
1,3,3,1,1,2.3333,3,3,3,2.3333,3,2.3333,3,3,3,3,3,NA,5,5,5,4,NA,5,5,5,NA,NA,5,5,5,5,NA,5,5,5,5,1,4,4,4,4,4,3,1,18,3,4,4,4,4,5,,5eb3611f-1ad8-d42f-3f84-b50c96eadd68,18,1,6,2,1,2,4,3,75253,4.933333333333334,2.4999875,0.5147017651054258,-0.16054502172156004,0.35177304964539013,-2.0397163120567376,0.5657451202263082,0.7705382436260622,-0.13033555240793193,-0.4865960396039606,0.08910891089108919,-0.40368271954674206,0.015580736543909346
